# huge temporal dataset for stress validation
# format: time_id node_u node_v
0 1 2
76 20 264
76 49 281
76 78 298
76 107 315
76 12 136
76 29 165
76 46 194
76 63 223
76 80 252
76 97 281
76 114 310
76 19 131
76 48 148
76 77 165
76 106 182
76 135 199
76 164 216
76 193 233
76 222 250
76 251 267
76 280 284
76 301 309
76 18 318
76 15 47
76 32 76
76 49 105
76 66 134
76 83 163
76 100 192
76 117 221
76 134 250
76 151 279
76 168 308
76 17 185
76 46 202
76 75 219
76 104 236
76 133 253
76 162 270
76 191 287
76 220 304
76 1 249
76 18 278
76 35 307
76 16 52
76 45 69
76 74 86
76 103 104
76 120 132
76 137 161
76 154 190
76 171 219
76 188 248
76 205 277
76 222 306
76 15 239
76 44 256
76 73 273
76 102 290
76 131 307
76 4 160
76 21 189
76 38 218
76 55 247
76 72 276
76 89 305
76 14 106
76 43 123
76 72 140
76 101 157
76 130 174
76 159 191
76 188 208
76 217 225
76 242 246
76 259 275
76 276 304
76 13 293
76 42 310
76 7 71
76 24 100
76 41 129
76 58 158
76 75 187
76 92 216
76 109 245
76 126 274
76 143 303
76 12 160
76 41 177
76 70 194
76 99 211
76 128 228
76 157 245
76 186 262
76 215 279
76 244 296
76 273 313
76 10 302
76 11 27
76 40 44
76 61 69
76 78 98
76 95 127
76 112 156
76 129 185
76 146 214
76 163 243
76 180 272
76 197 301
76 10 214
76 39 231
76 68 248
76 97 265
76 126 282
76 155 299
76 184 316
76 13 213
76 30 242
76 47 271
76 64 300
76 9 81
76 38 98
76 67 115
76 96 132
76 125 149
76 154 166
76 183 184
76 200 212
76 217 241
76 234 270
76 251 299
76 8 268
76 37 285
76 66 302
76 95 319
76 16 124
76 33 153
76 50 182
76 67 211
76 84 240
76 101 269
76 118 298
76 7 135
76 36 152
76 65 169
76 94 186
76 123 203
76 152 220
76 181 237
76 210 254
76 239 271
76 268 288
76 297 305
76 2 6
76 19 35
77 232 233
77 232 234
77 232 235
77 232 236
77 232 237
77 232 238
77 232 239
77 232 240
77 232 241
77 232 242
77 232 243
77 233 234
77 233 235
77 233 236
77 233 237
77 233 238
77 233 239
77 233 240
77 233 241
77 233 242
77 233 243
77 234 235
77 234 236
77 234 237
77 234 238
77 234 239
77 234 240
77 234 241
77 234 242
77 234 243
77 235 236
77 235 237
77 235 238
77 235 239
77 235 240
77 235 241
77 235 242
77 235 243
77 236 237
77 236 238
77 236 239
77 236 240
77 236 241
77 236 242
77 236 243
77 237 238
77 237 239
77 237 240
77 237 241
77 237 242
77 237 243
77 238 239
77 238 240
77 238 241
77 238 242
77 238 243
77 239 240
77 239 241
77 239 242
77 239 243
77 240 241
77 240 242
77 240 243
77 241 242
77 241 243
77 242 243
77 78 83
77 78 88
77 78 93
77 78 98
77 78 103
77 78 108
77 78 113
77 78 118
77 78 123
77 83 88
77 83 93
77 83 98
77 83 103
77 83 108
77 83 113
77 83 118
77 83 123
77 88 93
77 88 98
77 88 103
77 88 108
77 88 113
77 88 118
77 88 123
77 93 98
77 93 103
77 93 108
77 93 113
77 93 118
77 93 123
77 98 103
77 98 108
77 98 113
77 98 118
77 98 123
77 103 108
77 103 113
77 103 118
77 103 123
77 108 113
77 108 118
77 108 123
77 113 118
77 113 123
77 118 123
77 186 193
77 186 200
77 186 207
77 186 214
77 186 221
77 186 228
77 186 235
77 186 242
77 193 200
77 193 207
77 193 214
77 193 221
77 193 228
77 193 235
77 193 242
77 200 207
77 200 214
77 200 221
77 200 228
77 200 235
77 200 242
77 207 214
77 207 221
77 207 228
77 207 235
77 207 242
77 214 221
77 214 228
77 214 235
77 214 242
77 221 228
77 221 235
77 221 242
77 228 235
77 228 242
77 235 242
77 1 2
77 2 3
77 3 4
77 4 5
77 5 6
77 6 7
77 7 8
77 8 9
77 9 10
77 10 11
77 11 12
77 12 13
77 13 14
77 14 15
77 15 16
77 16 17
77 17 18
77 18 19
77 19 20
77 20 21
77 21 22
77 22 23
77 23 24
77 24 25
77 25 26
77 26 27
77 27 28
77 28 29
77 29 30
77 30 31
77 31 32
77 32 33
77 33 34
77 34 35
77 35 36
77 36 37
77 37 38
77 38 39
77 39 40
77 40 41
77 41 42
77 42 43
77 43 44
77 44 45
77 45 46
77 46 47
77 47 48
77 48 49
77 49 50
77 50 51
77 51 52
77 52 53
77 53 54
77 54 55
77 55 56
77 56 57
77 57 58
77 58 59
77 59 60
77 60 61
77 61 62
77 62 63
77 63 64
77 64 65
77 65 66
77 66 67
77 67 68
77 68 69
77 69 70
77 70 71
77 71 72
77 72 73
77 73 74
77 74 75
77 75 76
77 76 77
77 77 78
77 78 79
77 79 80
77 80 81
77 81 82
77 82 83
77 83 84
77 84 85
77 85 86
77 86 87
77 87 88
77 88 89
77 89 90
77 90 91
77 91 92
77 92 93
77 93 94
77 94 95
77 95 96
77 96 97
77 97 98
77 98 99
77 99 100
77 100 101
77 101 102
77 102 103
77 103 104
77 104 105
77 105 106
77 106 107
77 107 108
77 108 109
77 109 110
77 110 111
77 111 112
77 112 113
77 113 114
77 114 115
77 115 116
77 116 117
77 117 118
77 118 119
77 119 120
77 120 121
77 121 122
77 122 123
77 123 124
77 124 125
77 125 126
77 126 127
77 127 128
77 128 129
77 129 130
77 130 131
77 131 132
77 132 133
77 133 134
77 134 135
77 135 136
77 136 137
77 137 138
77 138 139
77 139 140
77 140 141
77 141 142
77 142 143
77 143 144
77 144 145
77 145 146
77 146 147
77 147 148
77 148 149
77 149 150
77 150 151
77 151 152
77 152 153
77 153 154
77 154 155
77 155 156
77 156 157
77 157 158
77 158 159
77 159 160
77 160 161
77 161 162
77 162 163
77 163 164
77 164 165
77 165 166
77 166 167
77 167 168
77 168 169
77 169 170
77 170 171
77 171 172
77 172 173
77 173 174
77 174 175
77 175 176
77 176 177
77 177 178
77 178 179
77 179 180
77 180 181
77 181 182
77 182 183
77 183 184
77 184 185
77 185 186
77 186 187
77 187 188
77 188 189
77 189 190
77 190 191
77 191 192
77 192 193
77 193 194
77 194 195
77 195 196
77 196 197
77 197 198
77 198 199
77 199 200
77 200 201
77 201 202
77 202 203
77 203 204
77 204 205
77 205 206
77 206 207
77 207 208
77 208 209
77 209 210
77 210 211
77 211 212
77 212 213
77 213 214
77 214 215
77 215 216
77 216 217
77 217 218
77 218 219
77 219 220
77 220 221
77 221 222
77 222 223
77 223 224
77 224 225
77 225 226
77 226 227
77 227 228
77 228 229
77 229 230
77 230 231
77 231 232
77 232 233
77 233 234
77 234 235
77 235 236
77 236 237
77 237 238
77 238 239
77 239 240
77 240 241
77 241 242
77 242 243
77 243 244
77 244 245
77 245 246
77 246 247
77 247 248
77 248 249
77 249 250
77 250 251
77 251 252
77 252 253
77 253 254
77 254 255
77 255 256
77 256 257
77 257 258
77 258 259
77 259 260
77 260 261
77 261 262
77 262 263
77 263 264
77 264 265
77 265 266
77 266 267
77 267 268
77 268 269
77 269 270
77 270 271
77 271 272
77 272 273
77 273 274
77 274 275
77 275 276
77 276 277
77 277 278
77 278 279
77 279 280
77 280 281
77 281 282
77 282 283
77 283 284
77 284 285
77 285 286
77 286 287
77 287 288
77 288 289
77 289 290
77 290 291
77 291 292
77 292 293
77 293 294
77 294 295
77 295 296
77 296 297
77 297 298
77 298 299
77 299 300
77 300 301
77 301 302
77 302 303
77 303 304
77 304 305
77 305 306
77 306 307
77 307 308
77 308 309
77 309 310
77 310 311
77 311 312
77 312 313
77 313 314
77 314 315
77 315 316
77 316 317
77 317 318
77 318 319
77 319 320
77 320 1
77 187 201
77 204 230
77 221 259
77 238 288
77 255 317
77 26 272
77 55 289
77 84 306
77 3 113
77 20 142
77 37 171
77 54 200
77 71 229
77 88 258
77 105 287
77 122 316
77 25 139
77 54 156
77 83 173
77 112 190
77 141 207
77 170 224
77 199 241
77 228 258
77 257 275
77 286 292
77 309 315
77 6 24
77 23 53
77 40 82
77 57 111
77 74 140
77 91 169
77 108 198
77 125 227
77 142 256
77 159 285
77 176 314
77 23 193
77 52 210
77 81 227
77 110 244
77 139 261
77 168 278
77 197 295
77 226 312
77 9 255
77 26 284
77 43 313
77 22 60
77 51 77
77 80 94
77 109 111
77 128 138
77 145 167
77 162 196
77 179 225
77 196 254
77 213 283
77 230 312
77 21 247
77 50 264
77 79 281
77 108 298
77 137 315
77 12 166
77 29 195
77 46 224
77 63 253
77 80 282
77 97 311
77 20 114
77 49 131
77 78 148
77 107 165
77 136 182
77 165 199
77 194 216
77 223 233
77 250 252
77 267 281
77 284 310
77 19 301
77 48 318
77 15 77
77 32 106
77 49 135
77 66 164
77 83 193
77 100 222
77 117 251
77 134 280
77 151 309
77 18 168
77 47 185
77 76 202
77 105 219
77 134 236
77 163 253
77 192 270
77 221 287
77 250 304
77 1 279
77 18 308
77 17 35
77 46 52
77 69 75
77 86 104
77 103 133
77 120 162
77 137 191
77 154 220
77 171 249
77 188 278
77 205 307
77 16 222
77 45 239
77 74 256
77 103 273
77 132 290
77 161 307
77 4 190
77 21 219
77 38 248
77 55 277
77 72 306
77 15 89
77 44 106
77 73 123
77 102 140
77 131 157
77 160 174
77 189 191
77 208 218
77 225 247
77 242 276
77 259 305
77 14 276
77 43 293
77 72 310
77 7 101
77 24 130
77 41 159
77 58 188
77 75 217
77 92 246
77 109 275
77 126 304
77 13 143
77 42 160
77 71 177
77 100 194
77 129 211
77 158 228
77 187 245
77 216 262
77 245 279
77 274 296
77 303 313
77 10 12
77 27 41
77 44 70
77 61 99
77 78 128
77 95 157
77 112 186
77 129 215
77 146 244
77 163 273
77 180 302
77 11 197
77 40 214
77 69 231
77 98 248
77 127 265
77 156 282
77 185 299
77 214 316
77 13 243
77 30 272
77 47 301
77 10 64
77 39 81
77 68 98
77 97 115
77 126 132
77 149 155
77 166 184
77 183 213
77 200 242
77 217 271
77 234 300
77 9 251
77 38 268
77 67 285
77 96 302
77 125 319
77 16 154
77 33 183
77 50 212
77 67 241
77 84 270
77 101 299
77 8 118
77 37 135
77 66 152
77 95 169
77 124 186
77 153 203
77 182 220
77 211 237
77 240 254
77 269 271
77 288 298
77 7 305
77 2 36
77 19 65
77 36 94
77 53 123
77 70 152
77 87 181
77 104 210
77 121 239
77 138 268
77 155 297
77 6 172
77 35 189
77 64 206
77 93 223
77 122 240
77 151 257
77 180 274
77 209 291
77 238 308
77 5 267
77 22 296
77 5 39
77 34 56
77 63 73
77 90 92
77 107 121
77 124 150
77 141 179
77 158 208
77 175 237
77 192 266
77 209 295
77 4 226
77 33 243
77 62 260
77 91 277
77 120 294
77 149 311
77 8 178
77 25 207
77 42 236
77 59 265
77 76 294
77 3 93
77 32 110
77 61 127
77 90 144
77 119 161
77 148 178
77 177 195
77 206 212
77 229 235
77 246 264
77 263 293
77 2 280
77 31 297
77 60 314
77 11 89
77 28 118
77 45 147
77 62 176
77 79 205
77 96 234
77 113 263
77 130 292
77 1 147
77 30 164
77 59 181
77 88 198
77 117 215
77 146 232
77 175 249
77 204 266
77 233 283
77 262 300
77 291 317
77 14 320
77 29 31
77 48 58
77 65 87
77 82 116
77 99 145
77 116 174
77 133 203
77 150 232
78 235 236
78 235 237
78 235 238
78 235 239
78 235 240
78 235 241
78 235 242
78 235 243
78 235 244
78 235 245
78 235 246
78 236 237
78 236 238
78 236 239
78 236 240
78 236 241
78 236 242
78 236 243
78 236 244
78 236 245
78 236 246
78 237 238
78 237 239
78 237 240
78 237 241
78 237 242
78 237 243
78 237 244
78 237 245
78 237 246
78 238 239
78 238 240
78 238 241
78 238 242
78 238 243
78 238 244
78 238 245
78 238 246
78 239 240
78 239 241
78 239 242
78 239 243
78 239 244
78 239 245
78 239 246
78 240 241
78 240 242
78 240 243
78 240 244
78 240 245
78 240 246
78 241 242
78 241 243
78 241 244
78 241 245
78 241 246
78 242 243
78 242 244
78 242 245
78 242 246
78 243 244
78 243 245
78 243 246
78 244 245
78 244 246
78 245 246
78 79 84
78 79 89
78 79 94
78 79 99
78 79 104
78 79 109
78 79 114
78 79 119
78 79 124
78 84 89
78 84 94
78 84 99
78 84 104
78 84 109
78 84 114
78 84 119
78 84 124
78 89 94
78 89 99
78 89 104
78 89 109
78 89 114
78 89 119
78 89 124
78 94 99
78 94 104
78 94 109
78 94 114
78 94 119
78 94 124
78 99 104
78 99 109
78 99 114
78 99 119
78 99 124
78 104 109
78 104 114
78 104 119
78 104 124
78 109 114
78 109 119
78 109 124
78 114 119
78 114 124
78 119 124
78 188 195
78 188 202
78 188 209
78 188 216
78 188 223
78 188 230
78 188 237
78 188 244
78 195 202
78 195 209
78 195 216
78 195 223
78 195 230
78 195 237
78 195 244
78 202 209
78 202 216
78 202 223
78 202 230
78 202 237
78 202 244
78 209 216
78 209 223
78 209 230
78 209 237
78 209 244
78 216 223
78 216 230
78 216 237
78 216 244
78 223 230
78 223 237
78 223 244
78 230 237
78 230 244
78 237 244
78 1 2
78 2 3
78 3 4
78 4 5
78 5 6
78 6 7
78 7 8
78 8 9
78 9 10
78 10 11
78 11 12
78 12 13
78 13 14
78 14 15
78 15 16
78 16 17
78 17 18
78 18 19
78 19 20
78 20 21
78 21 22
78 22 23
78 23 24
78 24 25
78 25 26
78 26 27
78 27 28
78 28 29
78 29 30
78 30 31
78 31 32
78 32 33
78 33 34
78 34 35
78 35 36
78 36 37
78 37 38
78 38 39
78 39 40
78 40 41
78 41 42
78 42 43
78 43 44
78 44 45
78 45 46
78 46 47
78 47 48
78 48 49
78 49 50
78 50 51
78 51 52
78 52 53
78 53 54
78 54 55
78 55 56
78 56 57
78 57 58
78 58 59
78 59 60
78 60 61
78 61 62
78 62 63
78 63 64
78 64 65
78 65 66
78 66 67
78 67 68
78 68 69
78 69 70
78 70 71
78 71 72
78 72 73
78 73 74
78 74 75
78 75 76
78 76 77
78 77 78
78 78 79
78 79 80
78 80 81
78 81 82
78 82 83
78 83 84
78 84 85
78 85 86
78 86 87
78 87 88
78 88 89
78 89 90
78 90 91
78 91 92
78 92 93
78 93 94
78 94 95
78 95 96
78 96 97
78 97 98
78 98 99
78 99 100
78 100 101
78 101 102
78 102 103
78 103 104
78 104 105
78 105 106
78 106 107
78 107 108
78 108 109
78 109 110
78 110 111
78 111 112
78 112 113
78 113 114
78 114 115
78 115 116
78 116 117
78 117 118
78 118 119
78 119 120
78 120 121
78 121 122
78 122 123
78 123 124
78 124 125
78 125 126
78 126 127
78 127 128
78 128 129
78 129 130
78 130 131
78 131 132
78 132 133
78 133 134
78 134 135
78 135 136
78 136 137
78 137 138
78 138 139
78 139 140
78 140 141
78 141 142
78 142 143
78 143 144
78 144 145
78 145 146
78 146 147
78 147 148
78 148 149
78 149 150
78 150 151
78 151 152
78 152 153
78 153 154
78 154 155
78 155 156
78 156 157
78 157 158
78 158 159
78 159 160
78 160 161
78 161 162
78 162 163
78 163 164
78 164 165
78 165 166
78 166 167
78 167 168
78 168 169
78 169 170
78 170 171
78 171 172
78 172 173
78 173 174
78 174 175
78 175 176
78 176 177
78 177 178
78 178 179
78 179 180
78 180 181
78 181 182
78 182 183
78 183 184
78 184 185
78 185 186
78 186 187
78 187 188
78 188 189
78 189 190
78 190 191
78 191 192
78 192 193
78 193 194
78 194 195
78 195 196
78 196 197
78 197 198
78 198 199
78 199 200
78 200 201
78 201 202
78 202 203
78 203 204
78 204 205
78 205 206
78 206 207
78 207 208
78 208 209
78 209 210
78 210 211
78 211 212
78 212 213
78 213 214
78 214 215
78 215 216
78 216 217
78 217 218
78 218 219
78 219 220
78 220 221
78 221 222
78 222 223
78 223 224
78 224 225
78 225 226
78 226 227
78 227 228
78 228 229
78 229 230
78 230 231
78 231 232
78 232 233
78 233 234
78 234 235
78 235 236
78 236 237
78 237 238
78 238 239
78 239 240
78 240 241
78 241 242
78 242 243
78 243 244
78 244 245
78 245 246
78 246 247
78 247 248
78 248 249
78 249 250
78 250 251
78 251 252
78 252 253
78 253 254
78 254 255
78 255 256
78 256 257
78 257 258
78 258 259
78 259 260
78 260 261
78 261 262
78 262 263
78 263 264
78 264 265
78 265 266
78 266 267
78 267 268
78 268 269
78 269 270
78 270 271
78 271 272
78 272 273
78 273 274
78 274 275
78 275 276
78 276 277
78 277 278
78 278 279
78 279 280
78 280 281
78 281 282
78 282 283
78 283 284
78 284 285
78 285 286
78 286 287
78 287 288
78 288 289
78 289 290
78 290 291
78 291 292
78 292 293
78 293 294
78 294 295
78 295 296
78 296 297
78 297 298
78 298 299
78 299 300
78 300 301
78 301 302
78 302 303
78 303 304
78 304 305
78 305 306
78 306 307
78 307 308
78 308 309
78 309 310
78 310 311
78 311 312
78 312 313
78 313 314
78 314 315
78 315 316
78 316 317
78 317 318
78 318 319
78 319 320
78 320 1
78 78 318
78 15 107
78 32 136
78 49 165
78 66 194
78 83 223
78 100 252
78 117 281
78 134 310
78 19 151
78 48 168
78 77 185
78 106 202
78 135 219
78 164 236
78 193 253
78 222 270
78 251 287
78 280 304
78 1 309
78 18 19
78 35 47
78 52 76
78 69 105
78 86 134
78 103 163
78 120 192
78 137 221
78 154 250
78 171 279
78 188 308
78 17 205
78 46 222
78 75 239
78 104 256
78 133 273
78 162 290
78 191 307
78 4 220
78 21 249
78 38 278
78 55 307
78 16 72
78 45 89
78 74 106
78 103 123
78 132 140
78 157 161
78 174 190
78 191 219
78 208 248
78 225 277
78 242 306
78 15 259
78 44 276
78 73 293
78 102 310
78 7 131
78 24 160
78 41 189
78 58 218
78 75 247
78 92 276
78 109 305
78 14 126
78 43 143
78 72 160
78 101 177
78 130 194
78 159 211
78 188 228
78 217 245
78 246 262
78 275 279
78 296 304
78 13 313
78 10 42
78 27 71
78 44 100
78 61 129
78 78 158
78 95 187
78 112 216
78 129 245
78 146 274
78 163 303
78 12 180
78 41 197
78 70 214
78 99 231
78 128 248
78 157 265
78 186 282
78 215 299
78 244 316
78 13 273
78 30 302
78 11 47
78 40 64
78 69 81
78 98 99
78 115 127
78 132 156
78 149 185
78 166 214
78 183 243
78 200 272
78 217 301
78 10 234
78 39 251
78 68 268
78 97 285
78 126 302
78 155 319
78 16 184
78 33 213
78 50 242
78 67 271
78 84 300
78 9 101
78 38 118
78 67 135
78 96 152
78 125 169
78 154 186
78 183 203
78 212 220
78 237 241
78 254 270
78 271 299
78 8 288
78 37 305
78 2 66
78 19 95
78 36 124
78 53 153
78 70 182
78 87 211
78 104 240
78 121 269
78 138 298
78 7 155
78 36 172
78 65 189
78 94 206
78 123 223
78 152 240
78 181 257
78 210 274
78 239 291
78 268 308
78 5 297
78 6 22
78 35 39
78 56 64
78 73 93
78 90 122
78 107 151
78 124 180
78 141 209
78 158 238
78 175 267
78 192 296
78 5 209
78 34 226
78 63 243
78 92 260
78 121 277
78 150 294
78 179 311
78 8 208
78 25 237
78 42 266
78 59 295
78 4 76
78 33 93
78 62 110
78 91 127
78 120 144
78 149 161
78 178 179
78 195 207
78 212 236
78 229 265
78 246 294
78 3 263
78 32 280
78 61 297
78 90 314
78 11 119
78 28 148
78 45 177
78 62 206
78 79 235
78 96 264
78 113 293
78 2 130
78 31 147
78 60 164
78 89 181
78 118 198
78 147 215
78 176 232
78 205 249
78 234 266
78 263 283
78 292 300
78 1 317
78 14 30
78 31 59
78 48 88
78 65 117
78 82 146
78 99 175
78 116 204
78 133 233
78 150 262
78 167 291
78 184 320
78 29 201
78 58 218
78 87 235
78 116 252
78 145 269
78 174 286
78 203 303
78 232 320
78 17 261
78 34 290
78 51 319
78 28 68
78 57 85
78 86 102
78 115 119
78 136 144
78 153 173
78 170 202
78 187 231
78 204 260
78 221 289
78 238 318
78 27 255
78 56 272
78 85 289
78 114 306
78 3 143
78 20 172
78 37 201
78 54 230
78 71 259
78 88 288
78 105 317
78 26 122
78 55 139
78 84 156
78 113 173
78 142 190
78 171 207
78 200 224
78 229 241
78 258 259
78 275 287
78 292 316
78 25 309
78 6 54
78 23 83
78 40 112
78 57 141
78 74 170
78 91 199
78 108 228
78 125 257
78 142 286
78 159 315
78 24 176
78 53 193
78 82 210
78 111 227
78 140 244
78 169 261
78 198 278
78 227 295
78 256 312
78 9 285
78 26 314
78 23 43
78 52 60
78 77 81
78 94 110
78 111 139
78 128 168
78 145 197
78 162 226
78 179 255
78 196 284
78 213 313
78 22 230
78 51 247
78 80 264
78 109 281
79 238 239
79 238 240
79 238 241
79 238 242
79 238 243
79 238 244
79 238 245
79 238 246
79 238 247
79 238 248
79 238 249
79 239 240
79 239 241
79 239 242
79 239 243
79 239 244
79 239 245
79 239 246
79 239 247
79 239 248
79 239 249
79 240 241
79 240 242
79 240 243
79 240 244
79 240 245
79 240 246
79 240 247
79 240 248
79 240 249
79 241 242
79 241 243
79 241 244
79 241 245
79 241 246
79 241 247
79 241 248
79 241 249
79 242 243
79 242 244
79 242 245
79 242 246
79 242 247
79 242 248
79 242 249
79 243 244
79 243 245
79 243 246
79 243 247
79 243 248
79 243 249
79 244 245
79 244 246
79 244 247
79 244 248
79 244 249
79 245 246
79 245 247
79 245 248
79 245 249
79 246 247
79 246 248
79 246 249
79 247 248
79 247 249
79 248 249
79 80 85
79 80 90
79 80 95
79 80 100
79 80 105
79 80 110
79 80 115
79 80 120
79 80 125
79 85 90
79 85 95
79 85 100
79 85 105
79 85 110
79 85 115
79 85 120
79 85 125
79 90 95
79 90 100
79 90 105
79 90 110
79 90 115
79 90 120
79 90 125
79 95 100
79 95 105
79 95 110
79 95 115
79 95 120
79 95 125
79 100 105
79 100 110
79 100 115
79 100 120
79 100 125
79 105 110
79 105 115
79 105 120
79 105 125
79 110 115
79 110 120
79 110 125
79 115 120
79 115 125
79 120 125
79 190 197
79 190 204
79 190 211
79 190 218
79 190 225
79 190 232
79 190 239
79 190 246
79 197 204
79 197 211
79 197 218
79 197 225
79 197 232
79 197 239
79 197 246
79 204 211
79 204 218
79 204 225
79 204 232
79 204 239
79 204 246
79 211 218
79 211 225
79 211 232
79 211 239
79 211 246
79 218 225
79 218 232
79 218 239
79 218 246
79 225 232
79 225 239
79 225 246
79 232 239
79 232 246
79 239 246
79 1 2
79 2 3
79 3 4
79 4 5
79 5 6
79 6 7
79 7 8
79 8 9
79 9 10
79 10 11
79 11 12
79 12 13
79 13 14
79 14 15
79 15 16
79 16 17
79 17 18
79 18 19
79 19 20
79 20 21
79 21 22
79 22 23
79 23 24
79 24 25
79 25 26
79 26 27
79 27 28
79 28 29
79 29 30
79 30 31
79 31 32
79 32 33
79 33 34
79 34 35
79 35 36
79 36 37
79 37 38
79 38 39
79 39 40
79 40 41
79 41 42
79 42 43
79 43 44
79 44 45
79 45 46
79 46 47
79 47 48
79 48 49
79 49 50
79 50 51
79 51 52
79 52 53
79 53 54
79 54 55
79 55 56
79 56 57
79 57 58
79 58 59
79 59 60
79 60 61
79 61 62
79 62 63
79 63 64
79 64 65
79 65 66
79 66 67
79 67 68
79 68 69
79 69 70
79 70 71
79 71 72
79 72 73
79 73 74
79 74 75
79 75 76
79 76 77
79 77 78
79 78 79
79 79 80
79 80 81
79 81 82
79 82 83
79 83 84
79 84 85
79 85 86
79 86 87
79 87 88
79 88 89
79 89 90
79 90 91
79 91 92
79 92 93
79 93 94
79 94 95
79 95 96
79 96 97
79 97 98
79 98 99
79 99 100
79 100 101
79 101 102
79 102 103
79 103 104
79 104 105
79 105 106
79 106 107
79 107 108
79 108 109
79 109 110
79 110 111
79 111 112
79 112 113
79 113 114
79 114 115
79 115 116
79 116 117
79 117 118
79 118 119
79 119 120
79 120 121
79 121 122
79 122 123
79 123 124
79 124 125
79 125 126
79 126 127
79 127 128
79 128 129
79 129 130
79 130 131
79 131 132
79 132 133
79 133 134
79 134 135
79 135 136
79 136 137
79 137 138
79 138 139
79 139 140
79 140 141
79 141 142
79 142 143
79 143 144
79 144 145
79 145 146
79 146 147
79 147 148
79 148 149
79 149 150
79 150 151
79 151 152
79 152 153
79 153 154
79 154 155
79 155 156
79 156 157
79 157 158
79 158 159
79 159 160
79 160 161
79 161 162
79 162 163
79 163 164
79 164 165
79 165 166
79 166 167
79 167 168
79 168 169
79 169 170
79 170 171
79 171 172
79 172 173
79 173 174
79 174 175
79 175 176
79 176 177
79 177 178
79 178 179
79 179 180
79 180 181
79 181 182
79 182 183
79 183 184
79 184 185
79 185 186
79 186 187
79 187 188
79 188 189
79 189 190
79 190 191
79 191 192
79 192 193
79 193 194
79 194 195
79 195 196
79 196 197
79 197 198
79 198 199
79 199 200
79 200 201
79 201 202
79 202 203
79 203 204
79 204 205
79 205 206
79 206 207
79 207 208
79 208 209
79 209 210
79 210 211
79 211 212
79 212 213
79 213 214
79 214 215
79 215 216
79 216 217
79 217 218
79 218 219
79 219 220
79 220 221
79 221 222
79 222 223
79 223 224
79 224 225
79 225 226
79 226 227
79 227 228
79 228 229
79 229 230
79 230 231
79 231 232
79 232 233
79 233 234
79 234 235
79 235 236
79 236 237
79 237 238
79 238 239
79 239 240
79 240 241
79 241 242
79 242 243
79 243 244
79 244 245
79 245 246
79 246 247
79 247 248
79 248 249
79 249 250
79 250 251
79 251 252
79 252 253
79 253 254
79 254 255
79 255 256
79 256 257
79 257 258
79 258 259
79 259 260
79 260 261
79 261 262
79 262 263
79 263 264
79 264 265
79 265 266
79 266 267
79 267 268
79 268 269
79 269 270
79 270 271
79 271 272
79 272 273
79 273 274
79 274 275
79 275 276
79 276 277
79 277 278
79 278 279
79 279 280
79 280 281
79 281 282
79 282 283
79 283 284
79 284 285
79 285 286
79 286 287
79 287 288
79 288 289
79 289 290
79 290 291
79 291 292
79 292 293
79 293 294
79 294 295
79 295 296
79 296 297
79 297 298
79 298 299
79 299 300
79 300 301
79 301 302
79 302 303
79 303 304
79 304 305
79 305 306
79 306 307
79 307 308
79 308 309
79 309 310
79 310 311
79 311 312
79 312 313
79 313 314
79 314 315
79 315 316
79 316 317
79 317 318
79 318 319
79 319 320
79 320 1
79 129 275
79 146 304
79 13 163
79 42 180
79 71 197
79 100 214
79 129 231
79 158 248
79 187 265
79 216 282
79 245 299
79 274 316
79 13 303
79 12 30
79 41 47
79 64 70
79 81 99
79 98 128
79 115 157
79 132 186
79 149 215
79 166 244
79 183 273
79 200 302
79 11 217
79 40 234
79 69 251
79 98 268
79 127 285
79 156 302
79 185 319
79 16 214
79 33 243
79 50 272
79 67 301
79 10 84
79 39 101
79 68 118
79 97 135
79 126 152
79 155 169
79 184 186
79 203 213
79 220 242
79 237 271
79 254 300
79 9 271
79 38 288
79 67 305
79 2 96
79 19 125
79 36 154
79 53 183
79 70 212
79 87 241
79 104 270
79 121 299
79 8 138
79 37 155
79 66 172
79 95 189
79 124 206
79 153 223
79 182 240
79 211 257
79 240 274
79 269 291
79 298 308
79 5 7
79 22 36
79 39 65
79 56 94
79 73 123
79 90 152
79 107 181
79 124 210
79 141 239
79 158 268
79 175 297
79 6 192
79 35 209
79 64 226
79 93 243
79 122 260
79 151 277
79 180 294
79 209 311
79 8 238
79 25 267
79 42 296
79 5 59
79 34 76
79 63 93
79 92 110
79 121 127
79 144 150
79 161 179
79 178 208
79 195 237
79 212 266
79 229 295
79 4 246
79 33 263
79 62 280
79 91 297
79 120 314
79 11 149
79 28 178
79 45 207
79 62 236
79 79 265
79 96 294
79 3 113
79 32 130
79 61 147
79 90 164
79 119 181
79 148 198
79 177 215
79 206 232
79 235 249
79 264 266
79 283 293
79 2 300
79 31 317
79 14 60
79 31 89
79 48 118
79 65 147
79 82 176
79 99 205
79 116 234
79 133 263
79 150 292
79 1 167
79 30 184
79 59 201
79 88 218
79 117 235
79 146 252
79 175 269
79 204 286
79 233 303
79 262 320
79 17 291
79 34 320
79 29 51
79 58 68
79 85 87
79 102 116
79 119 145
79 136 174
79 153 203
79 170 232
79 187 261
79 204 290
79 221 319
79 28 238
79 57 255
79 86 272
79 115 289
79 144 306
79 3 173
79 20 202
79 37 231
79 54 260
79 71 289
79 88 318
79 27 105
79 56 122
